gia,dientich,kieunha,tang,phongngu,phongwc,phaply,linkweb,duong,xa,quan,thanhpho
4000.0,36.0,Nhà riêng,2,2,2,Đã có sổ,https://batdongsan.com.vn/ban-nha-rieng-pho-ly-thuong-kiet-phuong-4-18/ban-hem-xe-16-cho-7-go-vap-cho-go-vap-pr39039139,Đường  Lý Thường Kiệt,Phường 4,Gò Vấp,Hồ Chí Minh
7300.0,72.0,Nhà riêng,5,5,6,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-tan-hoa-dong-phuong-binh-tri-dong/ban-mtkd-dt-4m-x-18m-lo-nhua-8m-thong-1-lung-3-lau-gara-xe-hoi-trong-pr38932533,Đường Tân Hòa Đông,Phường Bình Trị Đông,Bình Tân,Hồ Chí Minh
3650.0,40.0,Nhà riêng,2,2,2,Sổ đỏ/ Sổ hồng.,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-thu-do-phuong-phu-thanh/-mat-tien-4-x10-2-tang-btct-so-no-hau-3-ty-650-tl-pr38905728,Đường Trần Thủ Độ,Phường Phú Thạnh,Tân Phú,Hồ Chí Minh
2580.0,27.5,Nhà riêng,3,4,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-binh-hung-hoa/chu-ha-gia-cuc-soc-220-trieu-con-2-ty-580-tr-cho-can-moi-ngay-tan-pr38942422,Đường Lê Trọng Tấn,Phường Tây Thạnh,Tân Phú,Hồ Chí Minh
15500.0,176.0,Nhà mặt phố,0,2,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-pham-dang-giang-phuong-binh-hung-hoa/ban-gap-tien-dt-6x28-hien-trang-cap-4-tien-xay-moi-ban-15-5-ty-pr39027149,Đường Phạm Đăng Giảng,Phường Bình Hưng Hòa,Bình Tân,Hồ Chí Minh
3700.0,30.0,Nhà riêng,2,2,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-dong-den-phuong-12-10/gia-chi-3-9-ty-hem-dt-3-1x10-1-lau-2pn-pr38903784,Đường Đồng Đen,Phường 12,Tân Bình,Hồ Chí Minh
33000.0,200.0,"Nhà biệt thự, liền kề",3,0,0,Sổ đỏ,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-long-thanh-my-prj-vinhomes-grand-park/ban-song-lap-q9-dt-200m2-huong-dong-nam-gia-34-ty-pr36310905,Dự án Vinhomes Grand Park,Phường Long Thạnh Mỹ,Quận 9,Hồ Chí Minh
54000.0,160.0,Nhà mặt phố,3,3,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-bui-huu-nghia-phuong-5-9/kinh-doanh-vang-bac-da-quy-kim-cuong-xi-ma-khong-the-bo-lo-can-sieu-pham-nay-tai-cho-hoa-binh-pr38259740,Đường Bùi Hữu Nghĩa,Phường 5,Quận 5,Hồ Chí Minh
46800.0,110.0,Nhà mặt phố,2,2,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-trai-phuong-7-4/ban-tien-kd-thoi-trang-cao-cap-nhat-nhi-sai-gon-showroom-ngang-8m-danh-cho-thuong-hieu-cao-cap-pr36993311,Đường Nguyễn Trãi,Phường 7,Quận 5,Hồ Chí Minh
30300.0,160.0,Nhà mặt phố,4,4,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-duong-duc-hien-phuong-tay-thanh/chinh-chu-vay-ngan-hang-can-ban-gap-mt-quan-tan-phu-7-5x24m-gia-cuc-re-pr38485371,Đường Dương Đức Hiền,Phường Tây Thạnh,Tân Phú,Hồ Chí Minh
14500.0,267.4,Nhà riêng,1,1,1,Có sổ,https://batdongsan.com.vn/ban-nha-rieng-duong-le-trong-tan-phuong-tay-thanh/chinh-chu-ban-phu-hem-lon-dien-tich-267-4m2-pr38938867,Đường Lê Trọng Tấn,Phường Tây Thạnh,Tân Phú,Hồ Chí Minh
27900.0,72.0,Nhà mặt phố,3,3,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-co-bac-phuong-cau-ong-lanh/ban-gap-mt-quan-1-4x18m-gia-re-hon-tien-quan-5-10-hoi-duy-t-voi-can-nay-pr38881123,Đường Cô Bắc,Phường Cầu Ông Lãnh,Quận 1,Hồ Chí Minh
37800.0,155.0,Nhà mặt phố,7,8,8,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-song-nhue-phuong-2-22/sieu-hiem-building-van-phong-tien-khu-san-bay-p2-q-tan-binh-8-2x24m-ham-6-tang-1-000m2-san-pr39028036,Đường Sông Nhuệ,Phường 2,Tân Bình,Hồ Chí Minh
3950.0,40.0,Nhà riêng,4,3,4,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-pham-van-dong-phuong-13-7/ban-4tang-giam-950tr-con-3-9ty-40m2-hem-xe-hoi-pr39030643,Đường Phạm Văn Đồng,Phường 13,Bình Thạnh,Hồ Chí Minh
7600.0,68.0,Nhà riêng,3,3,3,,https://batdongsan.com.vn/ban-nha-rieng-duong-huynh-van-banh-phuong-17-3/re-nhat-phu-nhuan-giap-quan-1-chi-7-6-ty-68m2-ngang-5-3m-3tang-khong-lg-khong-loi-pt-pr39026237,Đường Huỳnh Văn Bánh,Phường 17,Phú Nhuận,Hồ Chí Minh
12000.0,70.0,Nhà riêng,4,4,5,,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-sy-phuong-14-1/ban-4-tang-70m2-ngang-5x14m-quan-3-chu-gap-ban-pr39030596,Đường Lê Văn Sỹ,Phường 14,Quận 3,Hồ Chí Minh
7600.0,86.0,Nhà riêng,2,8,2,,https://batdongsan.com.vn/ban-nha-rieng-duong-pham-hung-phuong-9-8/ban-quan-8-1-lau-dt-4x21-5m-dep-co-ban-cong-pr35157197,Đường Phạm Hùng,Phường 9,Quận 8,Hồ Chí Minh
24000.0,140.0,"Nhà biệt thự, liền kề",0,0,0,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-quoc-lo-13-phuong-hiep-binh-phuoc-prj-khu-do-thi-van-phuc-city/-tho-vi-tri-dep-7x20m-ham-4-lau-so-hong-14m-gia-24-ty-thanh-toan-linh-hoat-city-pr38816018,Đường Quốc Lộ 13,Phường Hiệp Bình Phước,Thủ Đức,Hồ Chí Minh
11500.0,207.0,Nhà mặt phố,2,17,17,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-9-7-phuong-linh-xuan/chu-rat-ngop-nen-re-den-vay-11-5-ty-207-m2-9-x-23-tien-so-9-p-tp-thu-duc-pr39030466,Đường 9,Phường Linh Xuân,Thủ Đức,Hồ Chí Minh
5500.0,55.0,Nhà riêng,3,3,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-le-quang-dinh-phuong-11-7/-moi-tinh-don-tet-chi-5-5-ty-hon-50m2-3-mat-thoang-pr39027983,Đường Lê Quang Định,Phường 11,Bình Thạnh,Hồ Chí Minh
60000.0,160.0,"Nhà biệt thự, liền kề",4,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-3-2-2-phuong-12-5-prj-hado-centrosa-garden/can-ban-villa-compound-goc-2mt-du-an-quan-10-dt-10x16m-1-tret-3-lau-gia-60-ty-pr38922774,Đường 3/2,Phường 12,Quận 10,Hồ Chí Minh
6500.0,70.0,Nhà riêng,4,4,4,Sổ hồng riêng,https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-13-phuong-hiep-binh-phuoc/chiet-khau-khung-5-day-dong-bo-duy-t-truc-13-gia-tu-5-ty-den-6-5-ty-0931082268-pr33636916,Đường Quốc Lộ 13,Phường Hiệp Bình Phước,Thủ Đức,Hồ Chí Minh
31000.0,100.0,Nhà mặt phố,6,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-tran-hung-dao-phuong-7-4/ngop-bank-can-tien-ban-lo-10-ty-tien-ngay-dt-8x15m-6-tang-gia-31-ty-tl-pr39029598,Đường Trần Hưng Đạo,Phường 7,Quận 5,Hồ Chí Minh
24000.0,100.0,"Shophouse, nhà phố thương mại",5,5,0,Đang chờ sổ,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-van-luong-1-phuong-10-8-prj-cityland-park-hills/-mat-tien-gia-tot-24-ty-pr39026411,Đường Nguyễn Văn Lượng,Phường 10,Gò Vấp,Hồ Chí Minh
5500.0,92.0,Nhà riêng,4,4,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-ho-van-long-phuong-tan-tao/ket-tien-ban-lo-can-moi-4x21-mat-tien-ngay-cho-co-san-xe-hoi-5m-pr39007090,Đường Hồ Văn Long,Phường Tân Tạo,Bình Tân,Hồ Chí Minh
4900.0,20.0,Nhà riêng,4,3,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-cong-quynh-phuong-nguyen-cu-trinh/-ban-25-31a-quan-1-pr38847234,Đường Cống Quỳnh,Phường Nguyễn Cư Trinh,Quận 1,Hồ Chí Minh
35000.0,250.0,"Nhà biệt thự, liền kề",0,0,0,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-zeitgeist-city/gio-hang-chuyen-nhuong-gs-metrocity-be-gia-tot-t-cap-t-moi-t-call-0909218885-pr30385457,Đường Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
5100.0,58.0,Nhà riêng,3,0,0,,https://batdongsan.com.vn/ban-nha-rieng-duong-quoc-lo-13-phuong-hiep-binh-phuoc/giam-gia-them-500tr-ban-gap-sieu-pham-dep-13-ngay-sat-khu-do-thi-van-phuc-pr38922096,Đường Quốc Lộ 13,Phường Hiệp Bình Phước,Thủ Đức,Hồ Chí Minh.
5350.0,48.0,Nhà riêng,2,3,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-to-hieu-phuong-hiep-tan/-ban-nh-dip-tet-dep-tret-2-lau-btct-pr39023403,Đường Tô Hiệu,Phường Hiệp Tân,Tân Phú,Hồ Chí Minh
40000.0,75.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-bui-dinh-tuy-phuong-26/sieu-re-tien-vo-van-tan-doan-2-chieu-dien-tich-4-8x16m-kc-5t-hdt-120-trieu-gia-40-ty-pr39026361,Đường Bùi Đình Túy,Phường 26,Bình Thạnh,Hồ Chí Minh
33500.0,110.0,Nhà mặt phố,4,6,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-41-1-phuong-tan-phong-9/-kinh-doanh-sat-phu-my-hung-q7-gia-36ty-pr38104610,Đường 41,Phường Tân Phong,Quận 7,Hồ Chí Minh
36000.0,513.0,Nhà riêng,0,10,10,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-xo-viet-nghe-tinh-phuong-26/ban-p26-binh-thanh-dt-12-5mx43m-dtcn-513m2-tret-lau-cap-4-gia-36-ty-tl-pr39029641,36a Đường Xô Viết Nghệ Tĩnh,Phường 26,Bình Thạnh,Hồ Chí Minh
18000.0,175.5,"Nhà biệt thự, liền kề",3,4,4,,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-so-1-xa-phong-phu-4-prj-khu-dan-cu-phong-phu-5/-binh-chanh-full-noi-that-cao-cap-pr37118710,Đường Số 1,Xã Phong Phú,Bình Chánh,Hồ Chí Minh
45000.0,56.0,Nhà mặt phố,7,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-bui-vien-phuong-pham-ngu-lao-1/ban-tien-tret-6-lau-hop-dong-thue-1-4-ty-1-nam-gia-45-ty-pr39025740,Đường Bùi Viện,Phường Phạm Ngũ Lão,Quận 1,Hồ Chí Minh
21000.0,80.0,Nhà mặt phố,3,4,4,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-le-van-sy-phuong-14-9/goc-2mt-p14-phu-nhuan-dt-8x10m-2-lau-gia-21-ty-chot-pr38941289,Đường Lê Văn Sỹ,Phường 14,Phú Nhuận,Hồ Chí Minh
14000.0,72.0,Nhà riêng,4,5,5,Đã có sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-son-phuong-phu-thanh/-danh-cho-vip-tan-72m2-4-tang-gia-14-ty-pr39026141,Đường Nguyễn Sơn,Phường Phú Thạnh,Tân Phú,Hồ Chí Minh
7500.0,290.0,Nhà riêng,2,3,3,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-le-van-luong-xa-nhon-duc/-dep-gia-tot-dt-290m-ful-tho-cu-trai-nhua-7m-cach-lvl-chi-60m-pr39011469,Đường Lê Văn Lương,Xã Nhơn Đức,Nhà Bè,Hồ Chí Minh
8900.0,71.7,Nhà mặt phố,3,5,6,Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-van-vinh-phuong-hiep-tan/can-ban-gap-can-goc-2-tien-re-t-phu-pr39028953,Đường Nguyễn Văn Vịnh,Phường Hiệp Tân,Tân Phú,Hồ Chí Minh
8500.0,510.0,Nhà mặt phố,1,5,2,,https://batdongsan.com.vn/ban-nha-mat-pho-duong-thanh-xuan-13-phuong-thanh-xuan/ban-tien-gan-quoc-lo-1a-11x45m-tho-cu-100-lon-gia-16-tr-m2-shr-pr38747476,Đường Thạnh Xuân 13,Phường Thạnh Xuân,Quận 12,Hồ Chí Minh
6300.0,65.0,Nhà riêng,2,3,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-tran-van-quang-phuong-10-10/chu-ngop-ha-ban-6-3-ty-tl-ban-hxh-66-51-p10-tb-dt-5x13-tret-lau-sieu-dep-pr38974638,Đường Trần Văn Quang,Phường 10,Tân Bình,Hồ Chí Minh
27000.0,88.0,Nhà mặt phố,0,0,0,,https://batdongsan.com.vn/ban-nha-mat-pho-pho-ly-thuong-kiet-phuong-14-5/can-ban-gap-2-tien-quan-10-hcm-dt-88m2-2-tang-gia-ban-27-ty-pr38711887,Đường  Lý Thường Kiệt,Phường 14,Quận 10,Hồ Chí Minh
75000.0,195.0,"Nhà biệt thự, liền kề",4,4,5,Sổ đỏ/ Sổ hồng.,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-phuong-tan-phu-19-prj-biet-thu-lau-dai-chateau/ban-vip-7-5x26m2-xay-dung-1-tret-3-429m2-4pn-5wc-so-hong-gia-75-ty-thuong-luong-pr39028737,Dự án Biệt thự Chateau,Phường Tân Phú,Quận 7,Hồ Chí Minh
8650.0,80.0,Nhà riêng,4,5,5,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-39-2-phuong-binh-trung-tay/chinh-chu-ban-gap-gan-bv-q2-80m2-4-tang-no-hau-phan-lo-sat-mt-kinh-doanh-pr39027794,Đường 39,Phường Bình Trưng Tây,Quận 2,Hồ Chí Minh
8500.0,144.0,Nhà riêng,1,1,1,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-luong-the-vinh-phuong-tan-thoi-hoa/ban-gan-dam-sen-chinh-chu-hem-xe-tai-pr39024516,Đường Lương Thế Vinh,Phường Tân Thới Hòa,Tân Phú,Hồ Chí Minh
48000.0,208.0,Nhà mặt phố,8,8,8,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-hoang-van-thu-phuong-9-12/hot-ban-vp-ham-8-tang-2mt-truoc-sau-dt-6-5x32m-hdt-180tr-gia-48ty-pr39025331,Đường Hoàng Văn Thụ,Phường 9,Phú Nhuận,Hồ Chí Minh
12500.0,119.0,"Nhà biệt thự, liền kề",3,4,5,Sổ đỏ/ Sổ hồng.,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-zeitgeist-city/pkd-gs-pho-tu-13-5-ty-bao-het-vat-va-tru-lai-5-ra-so-hong-pr38955030,Đường Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
3200.0,67.0,Nhà riêng,1,3,2,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-rieng-duong-so-6-phuong-long-binh-3/ban-6-gan-vinhome-grand-park-dt-67m2-hong-7m-gia-3-2ty-pr38699785,Đường Số 6,Phường Long Bình,Quận 9,Hồ Chí Minh
22000.0,100.0,"Shophouse, nhà phố thương mại",4,7,7,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-shophouse-nha-pho-thuong-mai-duong-nguyen-quy-canh-phuong-an-phu-prj-an-phu-an-khanh/c-b-gap-100m2-du-khh-gia-sieu-re-pr39027662,Đường Nguyễn Quý Cảnh,Phường An Phú,Quận 2,Hồ Chí Minh
9500.0,119.0,"Nhà biệt thự, liền kề",4,4,4,Hợp đồng mua bán.,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-zeitgeist-city/lh-pkd0-093-592-6999-gs-metro-7x17m-11-5-ty-7x18m-9-5x17m-10x20-18-ty-12-5x20m-15x20m-30-ty-pr36597734,Đường Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh.
45000.0,250.0,"Nhà biệt thự, liền kề",4,11,10,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-pho-24-xa-binh-hung-1-prj-khu-dan-cu-him-lam-6a/-dang-cap-himlam-kdc-trung-son-ham-11pn-250m2-chi-45-ty-pr38619583,Phố 24,Xã Bình Hưng,Bình Chánh,Hồ Chí Minh.
22500.0,67.0,Nhà mặt phố,0,0,0,Sổ đỏ/ Sổ hồng,https://batdongsan.com.vn/ban-nha-mat-pho-duong-dinh-tien-hoang-phuong-da-kao/25-ty-p-dakao-q-1-can-ban-pr37963285,Đường Đinh Tiên Hoàng,Phường Đa Kao,Quận 1,Hồ Chí Minh
27000.0,250.0,"Nhà biệt thự, liền kề",3,4,5,Hợp đồng mua bán,https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-zeitgeist-city/gs-suat-dau-tu-vip-noi-bo-ky-hdmb-10-va-thanh-toan-dai-trong-2-nam-gia-cdt-pr39027260,Đường Nguyễn Hữu Thọ,Xã Phước Kiển,Nhà Bè,Hồ Chí Minh
